curve_uid,panel_uid,publication_batch,source_collection,case_id,case_rel_path,paper_title,figure_id,panel_id,curve_label,condition_label,catalyst_role,material_class,contains_pgm,pgm_class,electrolyte_regime,regime_class,electrolyte_identity,support_material,substrate_material,ir_compensation_status,scan_rate_text,measurement_configuration,x_axis_units,x_axis_label,y_axis_units,y_axis_label,x_axis_type,y_axis_type,axis_orientation,reference_basis,current_density_basis,linear_axes,potential_unit_mode,current_unit_mode,native_point_count,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,signed_potential_min_mV,signed_potential_max_mV,crosses_zero_potential,eta_rule,raw_branch_candidate_point_count,raw_branch_current_positive_count,raw_branch_current_negative_count,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,model_direction,model_direction_rule,reference_axis_ready,fit_range_ok,canonical_fit_eligible,fit_error,tss_mV2,bv_fit_ok,bv_fit_error,bv_j0_mA,bv_log_j0,bv_alpha,bv_b_tafel_mV_dec,bv_r_mV_per_mA,bv_e_offset_mV,bv_sse_mV2,bv_rmse_mV,bv_r2,bv_nfev,bv_at_alpha_low,bv_at_alpha_high,bv_at_r_upper_bound,bv_at_e_upper_bound,bv_at_e_lower_bound,bvir_fit_ok,bvir_fit_error,bvir_j0_mA,bvir_log_j0,bvir_alpha,bvir_b_tafel_mV_dec,bvir_r_mV_per_mA,bvir_e_offset_mV,bvir_sse_mV2,bvir_rmse_mV,bvir_r2,bvir_nfev,bvir_at_alpha_low,bvir_at_alpha_high,bvir_at_r_upper_bound,bvir_at_e_upper_bound,bvir_at_e_lower_bound,bv_offset_fit_ok,bv_offset_fit_error,bv_offset_j0_mA,bv_offset_log_j0,bv_offset_alpha,bv_offset_b_tafel_mV_dec,bv_offset_r_mV_per_mA,bv_offset_e_offset_mV,bv_offset_sse_mV2,bv_offset_rmse_mV,bv_offset_r2,bv_offset_nfev,bv_offset_at_alpha_low,bv_offset_at_alpha_high,bv_offset_at_r_upper_bound,bv_offset_at_e_upper_bound,bv_offset_at_e_lower_bound,bvir_offset_fit_ok,bvir_offset_fit_error,bvir_offset_j0_mA,bvir_offset_log_j0,bvir_offset_alpha,bvir_offset_b_tafel_mV_dec,bvir_offset_r_mV_per_mA,bvir_offset_e_offset_mV,bvir_offset_sse_mV2,bvir_offset_rmse_mV,bvir_offset_r2,bvir_offset_nfev,bvir_offset_at_alpha_low,bvir_offset_at_alpha_high,bvir_offset_at_r_upper_bound,bvir_offset_at_e_upper_bound,bvir_offset_at_e_lower_bound,BV,BV+iR+offset,pm_group,strict_bv_tafel_mV_dec,strict_bv_log10_intercept_mV,R_eff,E_offset,j_max,D_R_mV
batch0/case12/figure_4__panel_a/curve_2,batch0/case12/figure_4__panel_a,batch0,LSV-63-2026-4-5,case12,batch0/case12,Enhanced Hydrogen Evolution Reaction in Alkaline Media via Ruthenium-Chromium Atomic Pairs Modified Ruthenium Nanoparticles,figure_4,a,RuNPs-RuSAs-N-C,RuNPs-RuSAs-N-C,other,composite,True,PGM,alkaline,alkaline,1 M KOH,nitrogen-doped carbon,,unclear,,three_electrode_half_cell,V vs RHE,Potential,mA.cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,28,21,1.0213316095669045,29.915966386554626,4.323425483267479,170.6090209935564,-170.6090209935564,49.02653640961689,True,minus_E_RHE_negative_branch,28,0,28,-1.0,single_current_sign,21,1.0,minus_E_RHE_negative_branch,True,True,True,,53227.98110285699,True,,2.1027441695386018,0.7432432390773961,0.2140073448854406,138.24294149708882,0.0,0.0,699.7666161784532,5.772540153002106,0.9868534067668988,10.0,False,False,False,False,False,True,,1.4732974689472056,0.3875030647816918,0.3783744984458109,78.18974317895875,2.258420071578513,0.0,76.00394587760735,1.90242884702196,0.99857210541706,9.0,False,False,False,False,False,True,,2.780876835218182,1.0227662863236522,0.2008935247819487,147.26709032089042,0.0,9.64120839280334,540.2754004413176,5.072218451625987,0.9898497859725828,17.0,False,False,False,False,False,True,,0.2656111888287062,-1.3257217356530542,0.506490826357604,58.41172893831845,2.8174399775557206,-32.926535730980646,16.528585330855012,0.8871727520305596,0.999689475629389,11.0,False,False,False,False,False,False,True,PM,58.41172893831845,0.704229492949132,2.8174399775557206,-32.926535730980646,29.915966386554626,84.28643966469215
batch0/case12/figure_4__panel_a/curve_3,batch0/case12/figure_4__panel_a,batch0,LSV-63-2026-4-5,case12,batch0/case12,Enhanced Hydrogen Evolution Reaction in Alkaline Media via Ruthenium-Chromium Atomic Pairs Modified Ruthenium Nanoparticles,figure_4,a,RuNPs-N-C,RuNPs-N-C,other,composite,True,PGM,alkaline,alkaline,1 M KOH,nitrogen-doped carbon,,unclear,,three_electrode_half_cell,V vs RHE,Potential,mA.cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,37,36,0.762766645119587,29.98060762766645,0.8591422434697931,194.8590036721402,-194.8590036721402,4.683710940206504,True,minus_E_RHE_negative_branch,37,0,37,-1.0,single_current_sign,36,1.0,minus_E_RHE_negative_branch,True,True,True,,119359.71520034596,True,,1.6885820073191995,0.5238891278128619,0.2037847166583033,145.17774121673727,0.0,0.0,1322.5659451024876,6.061183293674062,0.9889194947987052,10.0,False,False,False,False,False,True,,1.2220308442143302,0.2005141011954518,0.3209892831160459,92.16820129240746,2.158775864822537,0.0,186.54941649592385,2.2763849050628244,0.9984370822585928,11.0,False,False,False,False,False,True,,2.073007080686369,0.7290002491189955,0.1959801020791583,150.9592277230043,0.0,7.816303231805765,1158.80102412908,5.6735277682337015,0.9902915232146456,16.0,False,False,False,False,False,True,,0.4537390096743401,-0.7902331147997949,0.3926713924115465,75.34290867804847,2.675692199076193,-22.98765997552452,35.467693578228,0.9925793220223428,0.99970285038366,9.0,False,False,False,False,False,False,True,PM,75.34290867804847,2.8695652726911796,2.675692199076193,-22.98765997552452,29.98060762766645,80.21887795291133
batch0/case13/figure_2__panel_a/curve_2,batch0/case13/figure_2__panel_a,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_2,a,HEA-3.14,HEA-3.14,candidate,alloy,True,PGM,acidic,acidic,0.5 m H2SO4,multi-walled carbon nanotubes,carbon paper,partial,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,28,28,8.84079852373762,97.6178493541352,54.15188076650108,261.81689141234926,-261.81689141234926,-54.15188076650108,False,minus_E_RHE_negative_branch,28,0,28,-1.0,single_current_sign,28,1.0,minus_E_RHE_negative_branch,True,True,True,,113419.77281805454,True,,4.442394238375959,1.4911934739824075,0.1623025783739014,182.28302443100685,0.0,0.0,1626.4892306891106,7.621607513906739,0.9856595619063856,6.0,False,False,False,False,False,True,,2.965842750900551,1.0871612250818723,0.2475701937685741,119.5014812106219,0.771921254472309,0.0,475.4366280822586,4.120664943230204,0.9958081680445178,7.0,False,False,False,False,False,True,,7.494282061190025,2.014140337932479,0.1571040129824618,188.31476228584935,0.0,36.03990411208359,1567.437550547574,7.481972501924623,0.9861802090446607,27.0,False,False,False,False,False,True,,0.0611323469991251,-2.7947141421053923,0.2487581514622305,118.93079557409897,0.7763159142665748,-199.9999981175525,458.81857972387655,4.048009121442454,0.995954686133432,30.0,False,False,False,False,True,False,True,PM,118.93079557409897,-55.650250812192354,0.7763159142665748,-199.9999981175525,97.6178493541352,75.78228997009224
batch0/case13/figure_3__panel_a/curve_8,batch0/case13/figure_3__panel_a,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,a,NP-Pd,NP-Pd,benchmark,metal,True,PGM,acidic,acidic,0.5 M H2SO4,multi-walled carbon nanotubes,carbon paper,partial,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,25,25,7.677991396716703,98.2705644807304,98.8148148148148,465.1851851851853,-465.1851851851853,-98.8148148148148,False,minus_E_RHE_negative_branch,25,0,25,-1.0,single_current_sign,25,1.0,minus_E_RHE_negative_branch,True,True,True,,258820.08581618665,True,,4.946280597206757,1.5986358996385728,0.0861128401824022,343.56089981794844,0.0,0.0,3041.5564166009663,11.030061498651705,0.9882483756737448,10.0,False,False,False,False,False,True,,3.413116950878409,1.227625935636471,0.1265567008427192,233.76877448561663,1.2787965062066635,0.0,181.47568161474467,2.694258203029136,0.9992988346285318,24.0,False,False,False,False,False,True,,10.33380935493017,2.3354209813621485,0.0807554378586273,366.35309823640125,0.0,93.46646030854404,1302.1272548352074,7.217000082680358,0.9949689868515076,23.0,False,False,False,False,False,True,,6.868596830674045,1.926959839474249,0.1168512786293974,253.18511877628947,1.1101599785535836,63.68677241466413,92.72304440919764,1.9258561151778464,0.99964174710739,12.0,False,False,False,False,False,False,True,PM,253.18511877628947,-148.19575792867334,1.1101599785535836,63.68677241466413,98.2705644807304,109.09604775637622
batch0/case13/figure_3__panel_b/curve_1,batch0/case13/figure_3__panel_b,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,b,NP-HEA-3.14,NP-HEA-3.14,candidate,alloy,True,PGM,acidic,acidic,0.5 m H2SO4,multi-walled carbon nanotubes,carbon paper,yes,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,29,18,3.2472324723247064,466.7158671586716,33.2837617732454,211.7413780893704,-262.3043693789391,-12.463706536364151,False,minus_E_RHE_negative_branch,29,0,29,-1.0,single_current_sign,20,1.0,minus_E_RHE_negative_branch,True,True,True,,44939.82604774027,True,,1.2837384947086812,0.2497765199682253,0.3870039072121291,76.44626916577565,0.0,0.0,1903.51225456876,10.283515002632882,0.957643088058538,9.0,False,False,False,False,False,True,,0.3955162213586801,-0.9275634778021624,0.5821872667979613,50.81699059078234,0.1166055630442854,0.0,405.93842196301546,4.748908775024096,0.990967067350644,11.0,False,False,False,False,False,True,,7.522749186554311,2.017931654470842,0.3433149638785588,86.17452768359499,0.0,44.600126632270765,1772.1260467503023,9.92227025643242,0.9605666910043722,31.0,False,False,False,False,False,True,,4.541352546055432e-05,-9.999700579652265,0.5824495933061584,50.79410338500184,0.1165293468609555,-199.99999106794627,393.9824722279379,4.6784522145442855,0.991233110875654,8.0,False,False,False,False,True,False,True,PM,50.79410338500184,20.58939197260196,0.1165293468609555,-199.99999106794627,466.7158671586716,54.38609516964447
batch0/case13/figure_3__panel_b/curve_2,batch0/case13/figure_3__panel_b,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,b,NP-Ru,NP-Ru,benchmark,metal,True,PGM,acidic,acidic,0.5 m H2SO4,multi-walled carbon nanotubes,carbon paper,yes,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,23,20,71.14391143911438,484.4280442804428,208.7670844841016,541.8879682742015,-580.5537851426952,-208.7670844841016,False,minus_E_RHE_negative_branch,23,0,23,-1.0,single_current_sign,20,1.0,minus_E_RHE_negative_branch,True,True,True,,188320.87183840264,True,,27.365143507378384,3.3092700687764807,0.0728144077652087,406.3070176213287,0.0,0.0,7498.680449553582,19.363213123799447,0.9601813629240832,9.0,False,False,False,False,False,True,,1.1679543665791492,0.1552538139331617,0.3164651077626392,93.48583503599126,0.6120484660797401,0.0,184.047547504392,3.0335420510056554,0.9990226917191508,20.0,False,False,False,False,False,True,,104.289547849124,4.647171144608564,0.061532288727929,480.8045575837143,0.0,200.0,2848.1221079640104,11.93340292616488,0.9848762270471646,15.0,False,False,False,True,False,True,,0.3462627619927703,-1.0605573644189656,0.3164658749254432,93.4856084116977,0.6120487786522748,-49.35293756510009,184.0475281889368,3.033541891823292,0.9990226918217175,33.0,False,False,False,False,False,False,True,PM,93.4856084116977,-6.294007508668088,0.6120487786522748,-49.35293756510009,484.4280442804428,296.4935928467551
batch0/case13/figure_3__panel_b/curve_3,batch0/case13/figure_3__panel_b,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,b,NP-Au,NP-Au,benchmark,metal,True,PGM,acidic,acidic,0.5 m H2SO4,multi-walled carbon nanotubes,carbon paper,yes,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,31,21,3.2472324723247064,499.1881918819188,125.48686353657662,535.939381063664,-651.9368316691451,-125.48686353657662,False,minus_E_RHE_negative_branch,31,0,31,-1.0,single_current_sign,21,1.0,minus_E_RHE_negative_branch,True,True,True,,347003.0269057471,True,,1.4327404013135745,0.3595889749427623,0.1562476613306163,189.3468651434348,0.0,0.0,20219.36781693814,31.02945437647617,0.941731436762279,9.0,False,False,False,False,False,True,,0.237694812057733,-1.4367677304421675,0.2858275408346233,103.5064877672612,0.3821127437652236,0.0,527.5633654911368,5.012191638733246,0.9984796577419066,5.0,False,False,False,False,False,True,,20.33110822406908,3.012152137913967,0.1170021661646348,252.85860791086503,0.0,151.24662482429818,8205.532493568364,19.76713541590876,0.9763531385684509,22.0,False,False,False,False,False,True,,2.948836190943088,1.0814105809668595,0.2704213477871104,109.40336294099134,0.3673616295728836,106.36706059102671,446.028342006056,4.608627220488899,0.99871462694149,7.0,False,False,False,False,False,False,True,PM,109.40336294099134,54.98570029397577,0.3673616295728836,106.36706059102671,499.1881918819188,183.38258763328298
batch0/case13/figure_3__panel_b/curve_4,batch0/case13/figure_3__panel_b,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,b,NP-Pt,NP-Pt,benchmark,metal,True,PGM,acidic,acidic,0.5 m H2SO4,multi-walled carbon nanotubes,carbon paper,yes,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,24,22,20.959409594095924,496.2361623616236,116.56398272077035,711.4227037745202,-770.9085758798951,-116.56398272077035,False,minus_E_RHE_negative_branch,24,0,24,-1.0,single_current_sign,22,1.0,minus_E_RHE_negative_branch,True,True,True,,777171.4818962705,True,,40.68512541491023,3.705862556727383,0.0510596027468099,579.4209760238226,0.0,0.0,70538.34072424733,56.62409570790968,0.909237095843846,14.0,False,False,False,False,False,True,,0.0505032875421547,-2.985716844975077,0.99,29.88384329186393,1.1848908586192657,0.0,1646.4497170064585,8.650931944033173,0.9978814846461052,10.0,False,True,False,False,False,True,,121.53659173025612,4.80021538394324,0.0353313257132713,837.3590365399839,0.0,161.10240032398093,17316.879542851337,28.05585301343419,0.9777180713057062,28.0,False,False,False,False,False,True,,234.98909894493536,5.459539125599867,0.154464150995248,191.53314648300145,1.124150600544197,95.74305610681591,884.0615481582614,6.339133680983192,0.9988624627012804,45.0,False,False,False,False,False,False,True,PM,191.53314648300145,-358.391173396728,1.124150600544197,95.74305610681591,496.2361623616236,557.8441799305668
batch0/case13/figure_3__panel_b/curve_5,batch0/case13/figure_3__panel_b,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,b,NP-Rh,NP-Rh,benchmark,metal,True,PGM,acidic,acidic,0.5 m H2SO4,multi-walled carbon nanotubes,carbon paper,yes,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,27,19,9.151291512915112,490.3321033210332,125.48686353657662,723.3198781955952,-907.7260817222576,-125.48686353657662,False,minus_E_RHE_negative_branch,27,0,27,-1.0,single_current_sign,19,1.0,minus_E_RHE_negative_branch,True,True,True,,674656.1121340204,True,,18.270526898815472,2.9052892095370337,0.0633076252349303,467.3213495081725,0.0,0.0,54305.07190022789,53.4617777384868,0.919507033400388,127.0,False,False,False,False,False,True,,0.890377913804225,-0.1161092841305294,0.2819624117894921,104.92535040817036,0.9240106416671132,0.0,2270.985352263419,10.932773886620422,0.9966338623316108,14.0,False,False,False,False,False,True,,78.19139141491164,4.359159557283263,0.044426641287791,665.9293613329172,0.0,176.22093330626348,7612.423171357774,20.01633960353624,0.9887165875555788,16.0,False,False,False,False,False,True,,21.40078457082395,3.0634275835437994,0.186981236347317,158.22445843705532,0.820825916923029,118.00918881293792,1754.9421639279794,9.610690768557744,0.9973987604464488,22.0,False,False,False,False,False,False,True,PM,158.22445843705532,-92.4973292055074,0.820825916923029,118.00918881293792,490.3321033210332,402.4772983052844
batch0/case13/figure_3__panel_b/curve_6,batch0/case13/figure_3__panel_b,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,b,Pt/C,Pt/C,benchmark,composite,True,PGM,acidic,acidic,0.5 m H2SO4,carbon,carbon paper,yes,0.5 mV s^-1,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,28,28,20.959409594095924,490.3321033210332,42.20664258905164,756.0371078535513,-756.0371078535513,-42.20664258905164,False,minus_E_RHE_negative_branch,28,0,28,-1.0,single_current_sign,28,1.0,minus_E_RHE_negative_branch,True,True,True,,1164942.6821784172,True,,26.756923477089515,3.28679326142693,0.0508304822804408,582.0327396407446,0.0,0.0,31132.718703376053,33.34490682000565,0.9732753214560236,12.0,False,False,False,False,False,True,,15.870585415320912,2.7644674220319363,0.0899502702489437,328.90401304039085,0.607777799165129,0.0,11249.426664673963,20.04408236921985,0.9903433646678326,23.0,False,False,False,False,False,True,,49.18434728390309,3.895575428243405,0.0457354964900165,646.8718419926482,0.0,107.80054549230356,13002.420879210462,21.549296374998335,0.9888385745684104,20.0,False,False,False,False,False,True,,35.04668969525995,3.556681163806673,0.0673635293901788,439.1843053172715,0.4053363322644174,76.28548048816248,9910.355790820087,18.81332714443606,0.9914928382808604,47.0,False,False,False,False,False,False,True,PM,439.1843053172715,-602.0992406299367,0.4053363322644174,76.28548048816248,490.3321033210332,198.74941635164495
batch0/case13/figure_3__panel_h/curve_1,batch0/case13/figure_3__panel_h,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,h,Before the cycle,Before the cycle,candidate,alloy,True,PGM,acidic,acidic,0.5 M H2SO4,multi-walled carbon nanotubes,carbon paper,partial,0.5 mV s^-1,three_electrode_half_cell,V vs RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,18,11,73.9652150465147,489.227450451665,195.7819775403999,634.0180772391126,-929.8274445357436,-195.7819775403999,False,minus_E_RHE_negative_branch,18,0,18,-1.0,single_current_sign,11,1.0,minus_E_RHE_negative_branch,True,True,True,,211255.966987054,True,,38.10465907011835,3.64033655996136,0.0559648212223521,528.6357431823468,0.0,0.0,9340.38138825189,29.139759449078703,0.9557864257210578,6.0,False,False,False,False,False,True,,2.1448067828505137,0.7630494703975519,0.3386831005545399,87.35305898199388,0.8770994500639275,0.0,135.52837644009904,3.5100942287286903,0.9993584636762076,15.0,False,False,False,False,False,True,,117.06502948349984,4.76272958794523,0.0450255036386044,657.0721584017858,0.0,200.0,3589.367209480339,18.063945027395263,0.9830093925361156,19.0,False,False,False,True,False,True,,0.0109978627614496,-4.510054319475036,0.3386921517266788,87.35072456836876,0.8771024079019187,-199.9999921856116,135.52457171862633,3.51004495851324,0.9993584816862148,11.0,False,False,False,False,True,False,True,PM,87.35072456836876,-28.906852632369322,0.8771024079019187,-199.9999921856116,489.227450451665,429.102574802872
batch0/case13/figure_3__panel_h/curve_2,batch0/case13/figure_3__panel_h,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,h,After 7000 cycles,After 7000 cycles,post_test_same_material,alloy,True,PGM,acidic,acidic,0.5 M H2SO4,multi-walled carbon nanotubes,carbon paper,partial,0.5 mV s^-1,three_electrode_half_cell,V vs RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,15,9,73.9652150465147,479.78967237427526,195.7819775403999,634.0180772391126,-896.9597370583402,-195.7819775403999,False,minus_E_RHE_negative_branch,15,0,15,-1.0,single_current_sign,9,1.0,minus_E_RHE_negative_branch,True,True,True,,199732.9142423056,True,,38.424927335133255,3.648706398339807,0.054570246264967,542.145342634054,0.0,0.0,6459.767237640275,26.79089239449414,0.967657973338317,9.0,False,False,False,False,False,True,,5.406464628495612,1.687595390978578,0.2618727910296341,112.97471853651793,0.8690203708038219,0.0,113.25947872006851,3.54744788889873,0.9994329453452891,16.0,False,False,False,False,False,True,,110.40093033267448,4.704118560733888,0.0454876976786004,650.3957414592003,0.0,195.0933559829558,2476.734644127405,16.588934210381883,0.9875997671514332,14.0,False,False,False,False,False,True,,67.77669232582659,4.216218364838045,0.1809069016566327,163.5371817660036,0.7946369258352846,115.1117329297576,82.72866506785323,3.0318433166026466,0.9995858035447904,28.0,False,False,False,False,False,False,True,PM,163.5371817660036,-184.33799042405587,0.7946369258352846,115.1117329297576,479.78967237427526,381.25859030301245
batch0/case13/figure_3__panel_h/curve_3,batch0/case13/figure_3__panel_h,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,h,After 10000 cycles,After 10000 cycles,post_test_same_material,alloy,True,PGM,acidic,acidic,0.5 M H2SO4,multi-walled carbon nanotubes,carbon paper,partial,0.5 mV s^-1,three_electrode_half_cell,V vs RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,18,12,64.52743696912492,489.227450451665,195.7819775403999,721.6652971788551,-929.8274445357436,-195.7819775403999,False,minus_E_RHE_negative_branch,18,0,18,-1.0,single_current_sign,12,1.0,minus_E_RHE_negative_branch,True,True,True,,341210.3951639388,True,,39.238617632300176,3.669661405541969,0.0497474458927134,594.7039959146657,0.0,0.0,21461.70304155257,42.29036832971208,0.9371012626059032,8.0,False,False,False,False,False,True,,0.005629063783508,-5.179812141331894,0.99,29.88384329186393,1.1640011350108863,0.0,209.01382159014364,4.173466001520236,0.9993874341914768,14.0,False,True,False,False,False,True,,124.181955351967,4.821747871922997,0.0362473936088021,816.1967499853838,0.0,200.0,6611.931033361063,23.47326676839184,0.9806221289647864,20.0,False,False,False,True,False,True,,110.07225891523989,4.701137049358012,0.99,29.88384329186393,1.1847550225942023,116.91488778949731,193.85479265286895,4.019274319377287,0.9994318614104364,39.0,False,True,False,False,False,False,True,PM,29.88384329186393,55.901705994806655,1.1847550225942023,116.91488778949731,489.227450451665,579.6146791135664
batch0/case13/figure_3__panel_h/curve_4,batch0/case13/figure_3__panel_h,batch0,LSV-63-2026-4-5,case13,batch0/case13,Size-Controllable High-Entropy Alloys Toward Stable Hydrogen Production at Industrial-Scale Current Densities,figure_3,h,After 15000 cycles,After 15000 cycles,post_test_same_material,alloy,True,PGM,acidic,acidic,0.5 M H2SO4,multi-walled carbon nanotubes,carbon paper,partial,0.5 mV s^-1,three_electrode_half_cell,V vs RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,30,16,26.7763246595658,498.6652285290548,151.95836757052865,809.3125171185976,-929.8274445357436,373.92495206792654,True,minus_E_RHE_negative_branch,30,10,20,-1.0,dominant_high_eta_current_sign,16,1.0,minus_E_RHE_negative_branch,True,True,True,,652972.9888690761,True,,38.45948485319932,3.649605345718337,0.045640590069173,648.2169668294417,0.0,0.0,58668.87448053945,60.55414647267119,0.910151146401704,13.0,False,False,False,False,False,True,,0.0036716770745027,-5.607106752764615,0.9899999999999952,29.88384329186407,1.3171988634399323,0.0,309.0551762100745,4.394991298413418,0.999526695312856,19.0,False,True,False,False,False,True,,114.95164466792367,4.7445115587877735,0.0332746136611162,889.1164044833829,0.0,200.0,13873.848862853103,29.44682587187147,0.9787527982024462,18.0,False,False,False,True,False,True,,3.7530573255546535,1.3225707946311267,0.99,29.88384329186393,1.3191647014162464,89.0721875898975,307.882752364441,4.386647013697086,0.9995284908294634,11.0,False,True,False,False,False,False,True,PM,29.88384329186393,71.90735034266237,1.3191647014162464,89.0721875898975,498.6652285290548,657.8215672991948
batch0/case14/figure_5__i/curve_1,batch0/case14/figure_5__i,batch0,LSV-63-2026-4-5,case14,batch0/case14,In Situ Grown RuNi Alloy on ZrNiNx as a Bifunctional Electrocatalyst Boosts Industrial Water Splitting,figure_5,i,1 st,1 st,candidate,composite,True,PGM,alkaline,alkaline,1.0 M KOH,ZrNiNx,Ni foam,unclear,10 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,A cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,A_to_mA,39,10,25.15723270440254,457.5471698113208,7.891156462585005,110.74829931972788,-419.3197278911565,14.965986394557858,True,minus_E_RHE_negative_branch,39,0,39,-1.0,single_current_sign,10,1.0,minus_E_RHE_negative_branch,True,True,True,,10775.510204081636,True,,60.942579967276366,4.109932108849078,0.2485735106167637,119.01913758042278,0.0,0.0,116.23348095775752,3.4093031686512933,0.9892131807444504,13.0,False,False,False,False,False,True,,55.883511174373545,4.023269366601848,0.5089333839565751,58.1313896701845,0.1213361551725817,0.0,19.848661346091205,1.4088527725100024,0.998157984079624,19.0,False,False,False,False,False,True,,76.54785506120213,4.337916101609256,0.2310300042796317,128.05698095878705,0.0,6.029803182785111,88.239807268736,2.97051859561148,0.991811078492106,19.0,False,False,False,False,False,True,,37.43483098025425,3.6226015806532015,0.6476581236415171,45.6799718539789,0.1378353475411285,-3.920258508334719,16.84504033020705,1.297884445172491,0.99843672921178,16.0,False,False,False,False,False,False,True,PM,45.6799718539789,-75.78745627050037,0.1378353475411285,-3.920258508334719,457.5471698113208,63.06617316740314
