case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,bv_gap_mV,ir_gap_mV,delta_b_bv_mV_dec,delta_b_bv_interval_mV,hc_intercept_candidate_minus_ptc_mV,delta_R_mV_per_mA,delta_Eoffset_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,fixed_neff2_cand_b_tafel_mV_dec,fixed_neff2_ptc_b_tafel_mV_dec,fixed_neff2_log10_b_tafel_ptc_over_candidate,fixed_neff2_hc_intercept_advantage_mV,strict_cand_b_bv_mV_dec,strict_ptc_b_bv_mV_dec,strict_delta_b_bv_mV_dec,strict_delta_b_bv_interval_mV,strict_log10_b_bv_ptc_over_candidate,strict_hc_intercept_candidate_minus_ptc_mV,both_better,alkaline_pm_branch
batch3/case315,figure_4,a,Cu@Ru_nc-C,Electron-Donating Cu Atoms Induced High Proton Supply and Anti-Poisoning Ruthenium Clusters for Superior Direct Seawater Hydrogen Production,Alkaline PM,True,True,Cu@Ru_nc-C,composite,"{'Ru', 'Cu'}",['Ru'],carbon,,-40.719680629250966,-72.69280936494926,-31.97312873569829,-22.11048020516784,-10.054159589214848,0.8278801399383866,0.578663385002438,-64.9911979938141,-0.2513539897303712,21.30204043855155,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,CD,"Cu,Ru",Ru,Cu,Cu,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Cu,Ru",Ru,CD,True,True,both-better,64.14226727410018,63.31438713416179,-0.005641899744476,64.9911979938141,64.14226727410018,63.31438713416179,0.8278801399383866,0.578663385002438,-0.005641899744476,-64.9911979938141,True,both_better
batch3/case316,figure_3,d,RuCu,Self-Powered System for H2 Production and Biomass Upgrading,Alkaline PM,True,True,RuCu,single_atom,"{'Ru', 'Cu'}",['Ru'],Cu,copper foam,-10.884395424836548,-66.34733220211159,-55.46293677727504,-61.93859742449452,2.203460172575157,-85.7268523180482,-59.9204983364594,72.9104140502967,0.055086504314379,9.641778570284268,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,CD,"Cu,Ru",Ru,Cu,Cu,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru alloy-like,True,True,False,False,False,False,False,1,1,Ru-in-Cu single-atom alloy-like,high,source_audited_single_atom_alloy_like,Source describes Ru atoms dispersed in a Cu nanowire matrix with Ru-Cu bonding; retain as single-atom alloy-like.,"Cu,Ru",Ru,CD,True,True,both-better,36.981256073681614,122.70810839172982,0.5208916033398127,-72.9104140502967,36.981256073681614,122.70810839172982,-85.7268523180482,-59.9204983364594,0.5208916033398127,72.9104140502967,True,both_better
batch3/case344,figure_3,a,D-NiNbIr,Surface Active-Site Engineering of Low-Noble-Metal-Alloyed Metallic Glass Catalyst for Boosting Water Electrolysis,Alkaline PM,True,True,D-NiNbIr,alloy,"{'Nb', 'Ni', 'Ir'}",['Ir'],,Ni-Nb-Ir metallic glass ribbon,-3.921053226608784,-28.83271278333006,-24.91165955672128,8.427090445831608,-34.31556786343086,0.0,0.0,16.518212262160255,-0.8578891965857715,-8.366262842504717,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,CD,"Ir,Nb,Ni",Ir,"Nb,Ni","Nb,Ni",,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,False,False,False,False,False,1,2,Ni-Nb-Ir alloy/interface,medium,subseries_within_ir_alloy,Ir with Ni/Nb metallic partner; exact phase should be checked from paper if discussed.,"Ir,Nb,Ni",Ir,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,-16.518212262160255,36.981256073681614,36.981256073681614,0.0,0.0,0.0,16.518212262160255,True,both_better
batch3/case344,figure_3,a,D-NiNbIrPt,Surface Active-Site Engineering of Low-Noble-Metal-Alloyed Metallic Glass Catalyst for Boosting Water Electrolysis,Alkaline PM,True,True,D-NiNbIrPt,alloy,"{'Pt', 'Nb', 'Ni', 'Ir'}","['Ir', 'Pt']",,Ni-Nb-Ir-Pt metallic glass ribbon,-19.58589323668689,-45.93516418913244,-26.34927095244556,5.785273888126296,-34.31556786343086,2.557953848736361e-13,1.7879330127425899e-13,-1.5152029708364658,-0.8578891965857715,-16.519377743043552,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,CD,"Ir,Nb,Ni,Pt","Ir,Pt","Nb,Ni","Nb,Ni",,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,False,False,False,False,False,2,2,Ni-Nb-Ir alloy/interface,medium,subseries_within_ir_alloy,Ir with Ni/Nb metallic partner; exact phase should be checked from paper if discussed.,"Ir,Nb,Ni,Pt","Ir,Pt",CD,True,True,both-better,36.98125607368187,36.981256073681614,-2.9894151463152004e-15,1.5152029708364658,36.98125607368187,36.981256073681614,2.557953848736361e-13,1.7879330127425899e-13,-2.9894151463152004e-15,-1.5152029708364658,True,both_better
batch3/case344,figure_3,a,D-NiNbPt,Surface Active-Site Engineering of Low-Noble-Metal-Alloyed Metallic Glass Catalyst for Boosting Water Electrolysis,Alkaline PM,True,True,D-NiNbPt,alloy,"{'Pt', 'Nb', 'Ni'}",['Pt'],,Ni-Nb-Pt metallic glass ribbon,-9.611455930900377,-30.68456463518192,-21.073108704281537,10.865656505207856,-34.31556786343086,0.0,0.0,15.074199249252704,-0.8578891965857715,-28.61953101693952,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,CD,"Nb,Ni,Pt",Pt,"Nb,Ni","Nb,Ni",,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,False,False,False,False,False,1,2,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Nb,Ni,Pt",Pt,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,-15.074199249252704,36.981256073681614,36.981256073681614,0.0,0.0,0.0,15.074199249252704,True,both_better
batch3/case357,figure_4,g,PtFeCoNiCuCr@HCS Initial,A Multi-Site Synergistic Effect in High-Entropy Alloy for Efficient Hydrogen Evolution,Alkaline PM,True,True,PtFeCoNiCuCr@HCS,alloy,"{'Cr', 'Fe', 'Cu', 'Co', 'Pt', 'Ni'}",['Pt'],hollow carbon spheres,,-2.642453240539364,-13.36776859504132,-10.725315354501957,1.2520718045170582,-12.407481729810955,0.0,0.0,1.8928832231487025,-0.3101870432452739,-4.831131437480478,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,CD,"Co,Cr,Cu,Fe,Ni,Pt",Pt,"Co,Cr,Cu,Fe,Ni","Co,Cr,Cu,Fe,Ni",,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,5,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Cr,Cu,Fe,Ni,Pt",Pt,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,-1.8928832231487025,36.981256073681614,36.981256073681614,0.0,0.0,0.0,1.8928832231487025,True,both_better
batch3/case359,figure_2,a,RuNi-MoO2,Constructing RuNi-MoO2 Heterojunction with Optimal Built-In Electrical Field for Efficient Hydrogen Production in Anion Exchange Membrane Water Electrolyzer,Alkaline PM,False,False,RuNi-MoO2,composite,"{'Ru', 'Mo', 'Ni', 'O'}",['Ru'],MoO2,,9.886723602484476,5.384093915343911,-4.5026296871405656,4.887720906713003,-9.914618241284106,-39.05617029262631,-27.299091518785303,85.77221551588849,-0.2478654560321027,2.31543034106368,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,CD,"Mo,Ni,O,Ru",Ru,"Mo,Ni","Mo,Ni",O,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru alloy-like,True,False,False,True,False,False,False,1,2,RuNi alloy + MoO2 heterojunction,high,source_audited_alloy_plus_oxide_interface,Source explicitly describes MoO2-supported RuNi alloy / RuNi-MoO2 heterojunction.,"Mo,Ni,O,Ru",Ru,CD,False,False,neither,59.512335035877165,98.56850532850348,0.219131180407166,-85.77221551588849,59.512335035877165,98.56850532850348,-39.05617029262631,-27.299091518785303,0.219131180407166,85.77221551588849,False,remaining_alkaline_pm
batch3/case362,figure_3,a,Pt SACs-NiCrO3/NF,Engineering Metal-Support Interaction for Manipulate Microenvironment: Single-Atom Platinum Decorated on Nickel-Chromium Oxides Toward High-Performance Alkaline Hydrogen Evolution,Alkaline PM,True,False,Pt SACs-NiCrO3/NF,single_atom,"{'Pt', 'Cr', 'Ni'}",['Pt'],NiCrO3,nickel foam,-18.645116636759788,-17.660599846193293,0.9845167905664952,3.202753004697076,-3.583204040103869,6.219395342224104,4.3471707893217975,-23.07168929853464,-0.0895801010025967,174.81442496420237,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,CD,"Cr,Ni,Pt",Pt,"Cr,Ni","Cr,Ni",,Pt-containing,"PM + metal partner, non-alloy",Pt single-atom/interface,False,True,False,False,False,False,False,1,2,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Cr,Ni,Pt",Pt,CD,True,True,both-better,43.200651415906506,36.9812560736824,-0.0675086375750406,23.07168929853464,43.200651415906506,36.9812560736824,6.219395342224104,4.3471707893217975,-0.0675086375750406,-23.07168929853464,True,both_better
batch3/case379,figure_3,a,Ru-Co2Ni@NCNT,Strain Engineering of Ru-Co2Ni Nanoalloy Encapsulated with Carbon Nanotubes for Efficient Anion and Proton Exchange Membrane Water Electrolysis | Strain Engineering of Ru–Co2Ni Nanoalloy Encapsulated with Carbon Nanotubes for Efficient Anion and Proton Exchange Membrane Water Electrolysis,Alkaline PM,False,False,Ru-Co2Ni@NCNT,composite,"{'Ru', 'Ni', 'Co'}",['Ru'],nitrogen-doped carbon nanotubes,,-8.004127531337545,14.497031382527569,22.501158913865112,42.07957671626597,-17.20835082506231,35.09580150982627,24.53091253349933,-10.409718485628057,-0.4302087706265578,-31.40533289482407,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,CD,"Co,Ni,Ru",Ru,"Co,Ni","Co,Ni",,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,2,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,Ru",Ru,CD,True,False,eta10-only,75.64513850864128,40.54933699881501,-0.2707972647411477,10.409718485628057,75.64513850864128,40.54933699881501,35.09580150982627,24.53091253349933,-0.2707972647411477,-10.409718485628057,False,remaining_alkaline_pm
batch3/case471,figure_4,a,RuVCoCuZnW,Ultrafast Fabrication of Defect-Rich Medium-Entropy RuVCoCuZnW Alloy Nanoparticles for Industrial-Current-Density Anion Exchange Membrane Water Electrolysis,Alkaline PM,True,True,RuVCoCuZnW,alloy,"{'Zn', 'Ru', 'V', 'Co', 'W', 'Cu'}",['Ru'],graphitized carbon nanotubes (CNT),Nickel foam (NF),-23.330508474576284,-78.85734463276836,-55.52683615819208,-60.92955968467173,4.658416423592916,-63.58422852260615,-44.44346848614843,12.741480975238986,0.1164604105898229,27.466051805962337,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,CD,"Co,Cu,Ru,V,W,Zn",Ru,"Co,Cu,V,W,Zn","Co,Cu,V,W,Zn",,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru alloy-like,True,False,True,False,False,False,False,1,5,Ru alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Cu,Ru,V,W,Zn",Ru,CD,True,True,both-better,36.981256073681614,100.56548459628776,0.4344672927375439,-12.741480975238986,36.981256073681614,100.56548459628776,-63.58422852260615,-44.44346848614843,0.4344672927375439,12.741480975238986,True,both_better
batch3/case483,figure_4,a,PtMn/C,Ordered PtMn Intermetallic with Electron-Rich Pt Sites and Mn-Facilitated H2O Activation for Durable Alkaline Industrial Hydrogen Production,Alkaline PM,True,True,PtMn/C,alloy,"{'Pt', 'Mn'}",['Pt'],carbon black,,-21.60519581664441,-43.73539719626169,-22.13020137961727,-4.32022869973941,-19.546942095403985,1.7251208370006523,1.2058077189185024,-22.5767913814527,-0.4886735523850997,-4.4189433760588,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,CD,"Mn,Pt",Pt,Mn,Mn,,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mn,Pt",Pt,CD,True,True,both-better,45.21019815054198,43.485077313541325,-0.016896163938152,22.5767913814527,45.21019815054198,43.485077313541325,1.7251208370006523,1.2058077189185024,-0.016896163938152,-22.5767913814527,True,both_better
batch3/case499,figure_3,a,RuSA-CoP,Dynamic Breaking the Covalency of Ru-O Bonds via Electronic Asymmetry Engineering for Efficient pH-Universal Hydrogen Evolution,Alkaline PM,True,False,RuSA-CoP,single_atom,"{'Ru', 'P', 'Co', 'O'}",['Ru'],CoP,carbon cloth,-16.38769500159185,-13.151970183338008,3.2357248182538427,1.8467915173746297,1.2906185968857855,0.0,0.0,-13.953691796553969,0.0322654649221447,-18.38647806641651,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,CD,"Co,O,P,Ru",Ru,Co,Co,"O,P",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,True,True,True,False,True,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,O,P,Ru",Ru,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,13.953691796553969,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-13.953691796553969,True,both_better
batch4/case607,figure_3,d,4000C,case607-carbon-quantum-dots-loaded-ruthenium-nanoparticles-as-an-efficient-electrocatalyst-for-hydrogen-production-in-alkaline-media,Alkaline PM,False,False,Ru@CQDs400,composite,"{'Ru', 'C', 'N', 'O'}",['Ru'],carbon quantum dots (CQDs),,51.933959760046704,107.76662950575997,55.83266974571326,44.939389643959245,13.853981542705313,52.25592658584255,36.52532523228905,3.7340972928121934,0.3463495385676327,-11.393980652515708,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CD,"C,N,O,Ru",Ru,,,"C,N,O",Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Ru",Ru,CD,False,False,neither,89.23718265952417,36.981256073681614,-0.3825641926064764,-3.7340972928121934,89.23718265952417,36.981256073681614,52.25592658584255,36.52532523228905,-0.3825641926064764,3.7340972928121934,False,remaining_alkaline_pm
batch4/case607,figure_3,d,7000C,case607-carbon-quantum-dots-loaded-ruthenium-nanoparticles-as-an-efficient-electrocatalyst-for-hydrogen-production-in-alkaline-media,Alkaline PM,False,False,Ru@CQDs700,composite,"{'Ru', 'C', 'N', 'O'}",['Ru'],carbon quantum dots / CQDs-derived carbon,,258.3999575303923,273.4482275465882,15.048270016195886,57.48897440557028,-34.98252944062981,69.88602988382891,48.84823861092704,201.0840943116497,-0.8745632360157451,-193.6016238644698,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CD,"C,N,O,Ru",Ru,,,"C,N,O",Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Ru",Ru,CD,False,False,neither,106.86728595751052,36.981256073681614,-0.4608631220734301,-201.0840943116497,106.86728595751052,36.981256073681614,69.88602988382891,48.84823861092704,-0.4608631220734301,201.0840943116497,False,remaining_alkaline_pm
batch5/case734,figure_2,c,RuNi/C,case734-ultrafast-electrical-pulse-synthesis-of-highly-active-electrocatalysts-for-beyond-industrial-level-hydrogen-gas-batteries,Alkaline PM,True,True,RuNi/C,alloy,"{'Ru', 'Ni'}",['Ru'],carbon black,glassy carbon RDE,-12.389770723104055,-41.08920748705695,-28.699436763952896,-11.568065735660277,-17.784963912546246,-18.70491599441088,-13.074175213718243,12.774214932442412,-0.4446240978136562,-5.996651322421075,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,CD,"Ni,Ru",Ru,Ni,Ni,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru alloy-like,True,False,True,False,False,False,False,1,1,Ru alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Ru",Ru,CD,True,True,both-better,64.13120424266171,82.83612023707259,0.1111503547302238,-12.774214932442412,64.13120424266171,82.83612023707259,-18.70491599441088,-13.074175213718243,0.1111503547302238,12.774214932442412,True,both_better
batch5/case739,figure_2,g,NiVRu-LDHs NAs/NF,case739-electrochemical-biomass-upgrading-coupled-with-hydrogen-production-under-industrial-level-current-density,Alkaline PM,False,False,NiVRu-LDHs NAs/NF,hydroxide,"{'Ru', 'V', 'Ni'}",['Ru'],,nickel foam,6.864240712091654,10.913836012645447,4.0495953005537935,9.901218913849965,-11.84995912732048,5.421281516181047,3.789313164871845,17.059392080431568,-0.296248978183012,-6.797444383384391,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,CD,"Ni,Ru,V",Ru,"Ni,V","Ni,V",,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,False,False,True,False,False,False,1,2,Ru oxide/hydroxide/oxygen interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Ru,V",Ru,CD,False,False,neither,42.40253758986266,36.981256073681614,-0.0594101898779527,-17.059392080431568,42.40253758986266,36.981256073681614,5.421281516181047,3.789313164871845,-0.0594101898779527,17.059392080431568,False,remaining_alkaline_pm
batch5/case760,figure_3,a,Ir1Ni@MoO2,case760-single-atom-iridium-decorated-nickel-alloys-supported-on-segregated-moo2-for-alkaline-water-electrolysis,Alkaline PM,True,True,Ir1Ni@MoO2,single_atom,"{'Mo', 'O', 'Ni', 'Ir'}",['Ir'],MoO2,,-10.44005484617363,-49.56066822349816,-39.12061337732453,-2.0297043386034552,-35.842241989335534,9.115844311232344,6.371701737748544,-21.321267881138688,-0.8960560497333886,25.09548090168893,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,CD,"Ir,Mo,Ni,O",Ir,"Mo,Ni","Mo,Ni",O,Ir-containing no Pt,PM + TM + anion/interface,Ir oxide/hydroxide interface,False,True,False,True,False,False,False,1,2,Ir oxide/hydroxide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ir,Mo,Ni,O",Ir,CD,True,True,both-better,46.09710038491396,36.981256073681614,-0.0956919501651527,21.321267881138688,46.09710038491396,36.981256073681614,9.115844311232344,6.371701737748544,-0.0956919501651527,-21.321267881138688,True,both_better
batch5/case832,figure_6,a,RhIn/C,case832-incorporating-ordered-indium-sites-into-rhodium-for-ultra-low-potential-electrocatalytic-conversion-of-ethylene-glycol-to-glycolic-acid,Alkaline PM,True,True,RhIn/C,composite,"{'In', 'Rh'}",['Rh'],carbon,,-9.91915422885572,-15.034443168771531,-5.115288939915811,-4.035082527559469,1.1343871301081805,0.0,0.0,-16.7597633089786,0.0283596782527049,-7.09206802232238,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,CD,"In,Rh",Rh,In,,,other PM,PM + carbon support,other PM other,False,False,True,False,False,False,False,1,1,Rh-In intermetallic / carbon support,high,source_audited_intermetallic_carbon_supported,Source describes body-centered-cubic RhIn intermetallic compounds anchored on carbon support.,"In,Rh",Rh,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,16.7597633089786,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-16.7597633089786,True,both_better
batch5/case834,figure_3,b,Pt1Co6/np-Co2P,case834-manipulating-interfacial-water-via-metallic-pt1co6-sites-on-self-adaptive-metal-phosphides-to-enhance-water-electrolysis,Alkaline PM,True,True,Pt1Co6/np-Co2P,single_atom,"{'Co', 'Pt', 'P'}",['Pt'],nanoporous Co2P,np-Co2P ribbon,-19.83954224494765,-70.86072559045533,-51.02118334550768,-0.015567045839834,-49.76971855648684,-5.099425337927045,-3.564345350562071,1.8064179553570945,-1.244242963912171,-12.593917179514134,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,CD,"Co,P,Pt",Pt,Co,Co,P,Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,False,False,False,True,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P,Pt",Pt,CD,True,True,both-better,36.981256073681614,42.08068141160866,0.0561011057760248,-1.8064179553570945,36.981256073681614,42.08068141160866,-5.099425337927045,-3.564345350562071,0.0561011057760248,1.8064179553570945,True,both_better
batch5/case839,figure_3,a,Pt/NiFe LDH,case839-negative-valent-platinum-stabilized-by-pt-ni-electron-bridges-on-oxygen-deficient-nife-ldh-for-enhanced-electrocatalytic-hydrogen-evolution,Alkaline PM,False,False,Pt/NiFe LDH,single_atom,"{'Pt', 'Ni', 'Fe'}",['Pt'],NiFe layered double hydroxide,nickel foam,25.233262793382067,24.808609458333606,-0.4246533350484611,-36.95460287888877,31.81830564778627,-29.96017012191156,-20.94126024002038,17.92839254268862,0.7954576411946568,253.13640813565976,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,CD,"Fe,Ni,Pt",Pt,"Fe,Ni","Fe,Ni",,Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,False,True,False,False,False,1,2,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Fe,Ni,Pt",Pt,CD,False,False,neither,36.981256073681614,66.94142619559317,0.2577133028712485,-17.92839254268862,36.981256073681614,66.94142619559317,-29.96017012191156,-20.94126024002038,0.2577133028712485,17.92839254268862,False,remaining_alkaline_pm
batch5/case892,figure_4,f,IrMo/NHCSs,case892-entropy-mediated-gradient-oxygenophilic-architecture-on-high-entropy-alloy-for-dynamic-spillover-and-bifunctional-hydrogen-electrocatalysis,Alkaline PM,True,True,IrMo/NHCSs,alloy,"{'Mo', 'Ir'}",['Ir'],nitrogen-doped hollow carbon spheres,glassy carbon electrode,-34.78879227053139,-109.53945249597427,-74.75066022544289,-59.70722729594191,-19.41927173346972,-75.84719335834501,-53.01491307055727,42.32614130375923,-0.485481793336743,-10.497807300901984,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,CD,"Ir,Mo",Ir,Mo,Mo,,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,True,False,False,False,False,1,1,Ir-Mo carbon-supported/interfacial,high,subseries_within_ir_alloy,Ir-Mo system with carbon support/interface; alloy-like label is too compressed.,"Ir,Mo",Ir,CD,True,True,both-better,72.0778309363804,147.9250242947254,0.3122399404857255,-42.32614130375923,72.0778309363804,147.9250242947254,-75.84719335834501,-53.01491307055727,0.3122399404857255,42.32614130375923,True,both_better
batch5/case892,figure_4,f,IrRuMoWCu/NHCSs,case892-entropy-mediated-gradient-oxygenophilic-architecture-on-high-entropy-alloy-for-dynamic-spillover-and-bifunctional-hydrogen-electrocatalysis,Alkaline PM,True,True,IrRuMoWCu/NHCSs,alloy,"{'Mo', 'Ru', 'Ir', 'W', 'Cu'}","['Ir', 'Ru']",nitrogen-doped hollow carbon spheres,glassy carbon electrode,-47.69921325051759,-150.22222222222226,-102.52300897170468,-80.53974573775902,-26.845528923678657,-110.9437682210438,-77.54636615451726,67.80322506266728,-0.6711382230919665,-16.03614068161715,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,CD,"Cu,Ir,Mo,Ru,W","Ir,Ru","Cu,Mo,W","Cu,Mo,W",,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,True,False,False,False,False,2,3,Ir/Ru/Mo/W/Cu multimetal carbon-supported,high,subseries_within_ir_alloy,Multimetal PM/TM catalyst on N-doped hollow carbon spheres.,"Cu,Ir,Mo,Ru,W","Ir,Ru",CD,True,True,both-better,36.981256073681614,147.9250242947254,0.6020599913279593,-67.80322506266728,36.981256073681614,147.9250242947254,-110.9437682210438,-77.54636615451726,0.6020599913279593,67.80322506266728,True,both_better
